text,FE.ADEME.ID,FE.VAL,FE.Incertitude
la sauce au yaourt est un ingredient essentiel dans divers repas elle peut etre utilisee pour preparer des plats varies et enrichis la sauce peut etre ajoutee a diverses recettes y compr,34132,1.67,1.0
le vin blanc est un vin de vins blancs il est generalement utilise pour les boissons al,34108,1.51,1.0
sauce aux champignons avec la creme preelee reponse sauce aux champignons avec la creme preelee est une bonne reponse a cette description elle reflete bien l idee que,34118,3.39,1.0
sauce barbecue preparez avec des ingredients traditionnels pour un repas sain et delicieux,34126,0.984,1.0
sauce basque ou sauce aux poivrons preparee reponse sauce basque ou sauce aux poivrons preparee est une reponse correcte a cette description elle indique que le produit cont,34111,1.36,1.0
la sauce est preparee avec du beurre a l huile,34093,8.93,1.0
sauce bechamel est un ingredient essentiel dans le roti au bechamel elle est souvent utilisee pour preparer des plats comme le roti au bechamel ou le roti au bech,34104,2.76,1.0
la sauce bechamel est un ingredient essentiel dans le roti au bechamel elle est generalement utilisee pour preparer des plats comme le roti au bechamel ou le roti,39696,2.06,1.0
la sauce bechamel est un ingredient essentiel dans le roti souvent utilisee pour preparer des plats comme les roties ou les rois elle peut etre ajoutee a l huile d,39697,2.06,1.0
la sauce bourguignonne est un type de sauce traditionnelle francaise preparee avec des ingredients traditionnels elle peut etre utilisee dans divers types de repas et de plats les ingredients principaux comprenn,34130,3.23,1.0
la sauce preparee pour le burger est un delicieux melange de tomates poivrons cumin sel et poudre d ail elle peut etre ajoutee au burger ou servie avec du fromage,34137,2.21,1.0
la sauce carbonara prepare generalement,34101,5.51,1.0
la sauce chasseur prepare l herbe pour les saisons cheres cette reponse est plus concise et precise,34102,2.1,1.0
sauce crumes ou sauce salee legerement gras reponse sauce crumes ou sauce salee legerement gras est une bonne reponse a cette question elle concerne un type de sauce qui est souvent,39702,3.01,1.0
sauce crumes ou sauce salee legerement salee reponse sauce crue ou sauce salee legerement salee reponse sauce crue ou sauce salee legerement salee reponse sauce cr,46369,2.63,1.0
sauce crutes ou sauce salee prepareuse sauce crutes ou sauce salee prepareuse la sauce crute est generalement un type de sauce qui est preparee a partir des legumes frais,34135,2.21,1.0
la sauce est delicieuse avec des vinaigres rouges explication la phrase originale sauce grand,34119,3.24,1.0
la sauce hollandaise est un type de sauce qui peut etre preparee avec des ingredients traditionnels comme du fromage de l oignon et d autres legumes elle est souvent utilisee dans divers types de plats notamment,34094,11.2,1.0
sauce indienne traditionnelle comme tandoori ou tikka masala reponse sauce indienne traditionnelle comme tandoori ou tikka masala explication la phrase sauce indienne type tandoori ou,34120,1.6,1.0
la sauce preparation de kebab reponse correcte la sauce preparation de kebab explication la phrase sauce kebab preemballee semble etre un nom ou un terme specifique a,34138,3.08,1.0
la sauce madere est un type de sauce traditionnelle francaise qui est preparee avec des ingredients traditionnels comme les champignons le vin rouge et l huile d olive elle est souvent utilisee dans divers,34099,5.95,1.0
la sauce moutarde preparee avec du sel et d autres ingredients pour un,34131,3.53,1.0
sauce nuoc mam ou sauce au poisson preparee avec des ingredients traditionnels sauce nuoc mam est un type de sauce vietnamienne originale qui a ete developpe par le gouvernement du vietnam pour les cuis,34136,0.924,1.0
la sauce pesto prepare generalement des plats avec des legumes et des ingredients,34114,2.89,1.0
la sauce pesto rosso preemballe est un type de sauce qui utilise des herbes roses et des herbes pre emballees pour obtenir une saveur unique reponse correcte la sauce pesto rosso,39711,2.58,1.0
la sauce rouille est un type de sauce qui a ete preparee avec des ingredients rouilles elle peut etre utilisee dans diverses recettes et est souvent associee a d autres sauces ou aux aliments rouges pour,34139,1.94,1.0
la sauce soja est un ingredient essentiel dans divers plats et repas traditionnels elle peut etre utilisee pour preparer des plats comme les sauces soja les sauces soja a l huile d,34127,0.986,1.0
la sauce tartare prepare t elle des legumes,34124,2.88,1.0
sauce tomate avec viande ou sauce bolognaise reponse correcte sauce tomate avec viande ou sauce bolognaise explication la phrase sauce tomate a la viande ou sauce bolognaise,34097,14.7,1.0
sauce tomate avec des champignons pre epuises explication la sauce tomate est utilisee pour,34112,0.954,1.0
sauce tomate aux oignons preparez la reponse correcte sauce tomate aux oignons preparez la explication la phrase sauce tomate aux oignons est,34095,0.955,1.0
la sauce tomate aux olives preparez la reponse correcte la sauce tomate aux olives preparez la cette reponse est plus concise et precise que l original elle conserve le sens du,34113,0.951,1.0
les fruits de mer sont generalement apprecies pour,34121,1.03,1.0
la sauce bolognaise preparez la avec des legumes verts frais explication cette reponse est concise et precise indiqu,39722,1.35,1.0
la sauce vinaigrette est compos,34128,2.04,1.0
saucisse alsacienne fumeuse ou gendarme saucisse alsacienne fumeuse ou gendarme est un type de salade sucree qui se compose principalement d une variete de saucisses,32799,7.26,1.0
saucisse cocktail est un delicieux cocktail de saucisse avec des ingredients tels que de l huile d olive du sucre du sel du piment du cumin et du gingembre,32812,14.7,1.0
saucisse de biere est un type de salade ou de plongee qui se compose principalement d une sauce de biere elle peut etre servie avec des legumes comme les tomates les courgettes les e,32815,8.67,1.0
saucisse de foie est un type de saucisse qui a ete preparee avec le foie comme source principale elle peut etre utilisee dans divers types de repas notamment les plats de cuisine ou des plats,32809,12.5,1.0
saucisse de francfort est un type de saucisse originale qui a ete transformee par le bain marie elle est generalement utilisee comme salade ou accompagnement pour des plats comme les oignons,32802,8.67,1.0
sa,32814,8.67,1.0
saucisse de montbeliard est un type de saucisse originale qui a ete transformee par le biais d une technique de cuisson elle est generalement preparee avec du fromage de l ail et,32794,7.26,1.0
saucisse de mortaude est un type de saucisse qui a ete transformee en une forme plus simple elle peut etre utilisee comme ingredient dans divers types de plats ou preparations la transformation implique l,32793,7.26,1.0
saucisse de mortaude cuite dans l eau reponse,32795,7.26,1.0
saucisse de strasbourg ou knack est un plat sucre et sale qui peut etre prepare avec des ingredients comme du fromage de la farine et d autres legumes il est souvent utilise pour les rep,32811,14.7,1.0
saucisse de toulouse crue est un type de salade ou plat de cuisine qui peut etre preparee avec des legumes comme les tomates les courgettes le poivron rouge l oignon le c,32796,16.0,1.0
saucisse de toulouse cuit saucisse de toulouse cuit est un plat de cuisine traditionnel qui peut etre prepare a l exterieur ou au four elle est souvent utilisee comme repas principal ou pour,32791,16.2,1.0
saucisse de volaille preparee avec des ingredients charcutiers saucisse de volaille preparee avec des ingredients charcutiers est un type de saucisse qui peut etre utilisee pour divers,32800,13.6,1.0
saucisse de volaille de qualite elevee typique de l accompagnement de la cuisine anglaise saucisse de volaille de qualite elevee typique de l accompagnement de la cuisine,32801,17.6,1.0
saucisse a l aspect de huit coups de hollande avec des croutes de viande et un melange de legumes saucisse a l aspect de huit coups de h,46405,2.21,1.0
saucisse seche est un alcool liquide qui peut etre utilise comme sucre ou conservateur il n est pas recommande pour les enfants car il contient des substances toxiques la substance principale dans saucisse seche,32820,5.45,1.0
saucisse suisse est cuisee saucisse suisse egalement connue sous le nom de saucisse suisse est un type de salade ou de plat de cuisine qui se prepare generalement avec des leg,32798,7.26,1.0
saucisse a l oignon,41934,2.14,1.0
saucisse vegetale au tofu est adaptee a tous les types d organismes vivants y compris les veganos ou veganiens explication la saucisse peut etre utilisee avec le tofu ce,41935,1.33,1.0
saucisse crue est un type de saucisse qui a ete transformee en viande elle est generalement preparee avec des herbes comme l ail ou le thym pour une saveur plus intense la transformation,32813,16.0,1.0
saucisson est composee principalement d ail saucisson a l ail c est a dire qu elle contient un certain nombre de graines d ail dans sa composition cela peut varier selon,32741,11.8,1.0
saucisson brioche cuit est un plat de cuisine prepare avec des ingredients comme du fromage de l huile d olive de la pate de brioche et de la salade,32745,4.89,1.0
saucisson cuit a l age d environ minutes avec des saveurs savoureuses et delicates elle est egalement preparee avec du fromage roti et des herbes pour un gout,32742,6.88,1.0
saucisson de paris est un type de salade traditionnelle francaise qui se compose principalement d un melange de legumes frais et de fromage elle peut etre preparee a l aise ou au four et elle est,32743,5.46,1.0
saucisson de paris est un type de salade qui a ete creee a paris elle est souvent servie avec des poissons grilles ou des legumes frais la sauce peut etre legerement salee pour une saveur plus dou,32744,5.46,1.0
saucisson sec est un type de salade qui est souvent preparee avec des legumes frais et des herbes elle peut etre servie au petit dejeuner ou a la repas du soir saucisson sec est,32816,5.4,1.0
saucisson sec au fromage frais avec des noix et des noisettes saucisson sec aux noix et ou noisettes est un plat de cuisine qui combine le gout sucre d une saucisson sec avec les,32821,5.45,1.0
saucisson sec pur de porc est un plat delicieux qui peut etre prepare avec divers ingredients il peut etre servi au petit dejeuner ou a la repas d appoint la texture semence,32817,5.4,1.0
